,image_id ,predicted_class
4838,310599599041231,Positive
4839,310861914642409,Positive
4840,310997692873261,Positive
4841,311068500485923,Negative
4842,311120409942159,Positive
4843,311242453649712,Positive
4844,311726742815065,Positive
4845,311889160264699,Positive
4846,312012116347178,Negative
4847,312097888488656,Negative
4848,312739492365119,Negative
4849,312916368093086,Positive
4850,313033696277448,Negative
4851,313298217566985,Negative
4852,313419293015489,Negative
4853,313430270892627,Negative
4854,313505680670286,Negative
4855,313936385709294,Negative
4856,314039215636095,Negative
4857,314058383802722,Negative
4858,314103634157482,Negative
4859,314104259864454,Positive
4860,314231680609629,Negative
4861,314511052317896,Positive
4862,31579440678475,Negative
4863,316027914437249,Positive
4864,316092048694679,Positive
4865,316356630053743,Negative
4866,316977842767427,Negative
4867,317090273165363,Positive
4868,317799394734792,Negative
4869,317888582015378,Positive
4870,317946894618578,Positive
4871,317985182624238,Positive
4872,318276548059687,Positive
4873,318412739688766,Positive
4874,318945444936940,Positive
4875,319048572237824,Negative
4876,319618812032163,Positive
4877,319723850926910,Negative
4878,320205191668781,Negative
4879,320688439120038,Negative
4880,321089979147807,Negative
4881,321099141667377,Negative
4882,321224116643839,Negative
4883,321250024514965,Negative
4884,321343889339257,Negative
4885,321599085701547,Positive
4886,321666187322031,Negative
4887,322347230189020,Positive
4888,322379679555477,Negative
4889,322424300229601,Negative
4890,322431318165678,Positive
4891,322502929743394,Positive
4892,322558807263704,Negative
4893,322581038208454,Positive
4894,322595364709803,Negative
4895,322614583558146,Negative
4896,322785426542785,Negative
4897,323543630334329,Negative
4898,323593022218167,Negative
4899,323663148162442,Negative
4900,323771201166466,Positive
4901,324075504106453,Negative
4902,324626672391443,Positive
4903,325236451189332,Positive
4904,32534468370997,Positive
4905,325496073435541,Positive
4906,325498676041386,Negative
4907,32550608383558,Negative
4908,325619877965208,Positive
4909,325640249275801,Negative
4910,325672225812297,Negative
4911,325823685580661,Negative
4912,325832852056038,Negative
4913,325833950931973,Positive
4914,326542561381726,Positive
4915,326718121129358,Positive
4916,326944499008046,Negative
4917,327040865821032,Negative
4918,327377106707349,Negative
4919,328011464104079,Positive
4920,328242203239913,Positive
4921,328316951385728,Positive
4922,328317732138575,Negative
4923,328382224218207,Negative
4924,328636897001859,Negative
4925,328740686339761,Negative
4926,328852541495003,Positive
4927,32959604125264,Negative
4928,330077411942547,Negative
4929,330181852385648,Negative
4930,330689667101874,Positive
4931,330696585035371,Negative
4932,330964363857721,Negative
4933,331088135904153,Negative
4934,331110448614851,Positive
4935,331145454181390,Positive
4936,331420790922499,Positive
4937,331545825693024,Positive
4938,332069620017860,Negative
4939,332127036836471,Positive
4940,332383690126486,Negative
4941,332636271630794,Negative
4942,3326502673927,Positive
4943,332767022782334,Positive
4944,333497661158537,Positive
4945,334390101384819,Positive
4946,33485099725773,Negative
4947,33554900205248,Negative
4948,335566030309791,Positive
4949,335843897945082,Negative
4950,336281665227355,Negative
4951,336536486550489,Negative
4952,336690845687356,Positive
4953,336884106539034,Negative
4954,337548160431429,Negative
4955,338415219321978,Positive
4956,338661729927220,Negative
4957,338890105778456,Positive
4958,338898920371349,Negative
4959,339518394378050,Negative
4960,339754312171886,Negative
4961,339827782180673,Positive
4962,339905100374983,Positive
4963,340235674904501,Negative
4964,340424744308863,Positive
4965,34077015176671,Negative
4966,340822420850535,Negative
4967,341066816800358,Negative
4968,341645000247941,Negative
4969,341828686105389,Negative
4970,341931433619998,Positive
4971,342432989142691,Negative
4972,343042713024553,Negative
4973,343075370100915,Negative
4974,343522678285829,Positive
4975,343836464056717,Positive
4976,343925995963918,Negative
4977,345379098536021,Positive
4978,346154978780615,Negative
4979,346310973828586,Positive
4980,34641106035735,Negative
4981,346480213605309,Negative
4982,34649247708252,Positive
4983,346499431556842,Negative
4984,34654347311212,Positive
4985,34660754274368,Negative
4986,346776994221238,Negative
4987,346851141842730,Negative
4988,347074374415346,Positive
4989,347440373378982,Positive
4990,348160192724766,Positive
4991,348161431980654,Negative
4992,348205294308949,Positive
4993,348279785148843,Negative
4994,348280380218036,Positive
4995,348370028388507,Negative
4996,34852250621859,Positive
4997,348654565222161,Positive
4998,349071213256657,Negative
4999,349116455080174,Positive
5000,349141187482777,Negative
5001,349646557501065,Negative
5002,349694818465448,Negative
5003,349751272708073,Negative
5004,349792595878498,Positive
5005,349810396628311,Negative
5006,350470557699154,Positive
5007,350502532116959,Positive
5008,350683378663917,Negative
5009,350816874602192,Negative
5010,350951075163410,Positive
5011,351044349835774,Positive
5012,351188492283549,Positive
5013,35153000369520,Negative
5014,351546240896886,Negative
5015,351773119325509,Positive
5016,352160732710559,Positive
5017,352900962456021,Negative
5018,353172727719808,Positive
5019,353528700089253,Negative
5020,354038999367024,Positive
5021,354215809354195,Negative
5022,354956131725807,Positive
5023,355015713137078,Positive
5024,35512860261840,Positive
5025,355310914273832,Positive
5026,355395530854114,Negative
5027,355407209336134,Positive
5028,355584899924208,Positive
5029,355839920123385,Positive
5030,356238794700782,Positive
5031,356426446513396,Positive
5032,35643579675165,Positive
5033,356718795505866,Negative
5034,356724332135923,Positive
5035,357202691400989,Negative
5036,3572876936627,Positive
5037,357472979321972,Negative
5038,358084143853121,Negative
5039,358123867109429,Negative
5040,358259932871638,Positive
5041,358462914427729,Negative
5042,358681246997287,Positive
5043,358681503821466,Positive
5044,358688829361189,Positive
5045,35886773045135,Negative
5046,358940179372873,Negative
5047,359134816252385,Positive
5048,359317576846901,Negative
5049,359428643064326,Negative
5050,360237080065576,Positive
5051,360435293925395,Negative
5052,360654649125617,Negative
5053,360832540905058,Negative
5054,360871411696881,Negative
5055,361076355013386,Negative
5056,361396283048996,Negative
5057,361416949127779,Negative
5058,361494969082810,Negative
5059,36151547108710,Positive
5060,361608115965889,Negative
5061,361878325589792,Positive
5062,362955010932452,Negative
5063,363168995547767,Negative
5064,363366364179481,Negative
5065,363603250866624,Positive
5066,363633862491684,Negative
5067,363663104380346,Negative
5068,36383193252987,Positive
5069,363857422610822,Negative
5070,364397809824118,Positive
5071,364486727967869,Negative
5072,36449281786181,Negative
5073,364498283444424,Positive
5074,364516676099830,Positive
5075,364753396729107,Positive
5076,365213946360571,Positive
5077,365334690301086,Negative
5078,365899119583412,Positive
5079,365918760500181,Negative
5080,366020765014388,Negative
5081,366801934406453,Negative
5082,366812315727120,Negative
5083,366919179289470,Positive
5084,367217565992294,Negative
5085,367238013337426,Positive
5086,36734822272664,Positive
5087,367443068011080,Negative
5088,367596141903655,Positive
5089,367687443636812,Positive
5090,367881305295558,Positive
5091,369129474618497,Positive
5092,3692178069314,Positive
5093,369437343164642,Positive
5094,369445044634352,Positive
5095,370184614485298,Negative
5096,370226567180288,Positive
5097,370443158606989,Positive
5098,370467563702715,Positive
5099,370489489813788,Negative
5100,370785760041695,Positive
5101,370996772260472,Positive
5102,371183357342907,Positive
5103,371431742264830,Negative
5104,371728414607803,Positive
5105,371767344754439,Positive
5106,372415693576260,Positive
5107,372519158559722,Negative
5108,372554457812684,Negative
5109,372881818248535,Positive
5110,373165532218592,Negative
5111,373270793628050,Negative
5112,373321093024577,Positive
5113,373692388248409,Negative
5114,373723091362688,Positive
5115,373854556418625,Positive
5116,37416542736155,Positive
5117,374210148538160,Positive
5118,374309310708466,Negative
5119,374464441628030,Positive
5120,374793415116652,Negative
5121,37498077137157,Positive
5122,37526439189401,Positive
5123,37530715468548,Positive
5124,375448877866231,Negative
5125,375561730999212,Positive
5126,37563569855305,Positive
5127,375636686934833,Positive
5128,376281894885547,Negative
5129,376598828940201,Negative
5130,3767643721503,Negative
5131,377208726705414,Negative
5132,377317093537141,Positive
5133,37736479059355,Negative
5134,377531089804204,Negative
5135,377563124552786,Positive
5136,377599312775737,Negative
5137,377677243752303,Negative
5138,378092432293840,Positive
5139,378159745919986,Positive
5140,378510715789829,Negative
5141,37880755799113,Negative
5142,378823499454211,Positive
5143,378851171939814,Negative
5144,378880106626314,Positive
5145,379056793042877,Negative
5146,379257402829489,Negative
5147,379440603995832,Negative
5148,379795172949284,Positive
5149,380068777528118,Positive
5150,380250592316245,Positive
5151,380357959206166,Positive
5152,380908717207544,Positive
5153,380974614365798,Negative
5154,381019956531245,Positive
5155,381431984587230,Negative
5156,381452416420217,Negative
5157,38149413594717,Negative
5158,381695072034384,Negative
5159,381793539360681,Negative
5160,381835085572319,Negative
5161,382246011311687,Negative
5162,382659445416006,Positive
5163,383280227075225,Negative
5164,383495633665269,Positive
5165,383692848061123,Negative
5166,383942153207476,Negative
5167,384047678160562,Negative
5168,38423187167803,Negative
5169,384297683766806,Negative
5170,384400911616523,Negative
5171,385096517854750,Negative
5172,385475129449727,Negative
5173,385807925913322,Negative
5174,38588880649910,Negative
5175,386119023299850,Positive
5176,386270707237371,Negative
5177,386284244283953,Negative
5178,386310001380133,Negative
5179,386669151665575,Negative
5180,386697599321348,Negative
5181,38686017970927,Negative
5182,387195006119532,Positive
5183,387244013161161,Positive
5184,387623329702772,Negative
5185,387659298710006,Negative
5186,387784515666877,Negative
5187,388085215685034,Negative
5188,388323110136179,Positive
5189,388397579305877,Negative
5190,388773271634172,Negative
5191,388793709447901,Negative
5192,388823814565631,Negative
5193,389104861105689,Negative
5194,38936017518294,Negative
5195,389384013461728,Positive
5196,389485820802329,Positive
5197,389522323157310,Positive
5198,389657041442068,Negative
5199,389702644137484,Positive
5200,389934506977525,Positive
5201,390053258837220,Positive
5202,390313584449347,Positive
5203,390758369713576,Negative
5204,39219511323840,Positive
5205,392319990679161,Positive
5206,39254019588211,Negative
5207,392715972710073,Positive
5208,392814785781951,Negative
5209,393498527146830,Positive
5210,393640296999420,Negative
5211,393850554235299,Negative
5212,393906193450831,Positive
5213,394274667825560,Positive
5214,394515451305900,Negative
5215,39471569548220,Negative
5216,394716582356799,Negative
5217,394734422949518,Negative
5218,39524816875506,Positive
5219,395609637444408,Negative
5220,395824335156884,Negative
5221,39583454154574,Positive
5222,395887636173434,Negative
5223,395902374383293,Negative
5224,396103669470871,Positive
5225,396755959602018,Negative
5226,396779096208298,Positive
5227,396797094864802,Negative
5228,396909841697055,Positive
5229,396972916650752,Positive
5230,397133987714676,Positive
5231,397406497873751,Positive
5232,397554783492448,Negative
5233,39786017707911,Negative
5234,398793734272006,Positive
5235,399229566260807,Positive
5236,399241267855656,Negative
5237,399242063514325,Negative
5238,399477851526362,Negative
5239,399492020802482,Positive
5240,399671992504442,Negative
5241,400144419362967,Positive
5242,400402175313965,Positive
5243,400611245808526,Positive
5244,400865058317370,Positive
5245,401896921101844,Positive
5246,402251438453508,Negative
5247,402257525333614,Positive
5248,402589232938506,Negative
5249,402630559851000,Positive
5250,402781186457793,Negative
5251,402878705667637,Positive
5252,403408789960697,Positive
5253,403669454413161,Negative
5254,404631038502470,Negative
5255,404643889300822,Negative
5256,40485509340497,Positive
5257,40500318479271,Negative
5258,405114514735903,Negative
5259,406028653297751,Positive
5260,406048581534830,Negative
5261,406108951192812,Negative
5262,406195724802174,Negative
5263,406248962497347,Positive
5264,406400801190975,Negative
5265,406734594785742,Positive
5266,406922833712049,Positive
5267,40742843392760,Positive
5268,407776640142352,Positive
5269,407970916672561,Negative
5270,408540826632530,Positive
5271,409792682087485,Negative
5272,409793536992219,Negative
5273,410007439644571,Negative
5274,410035194489079,Positive
5275,410063983198291,Negative
5276,410180346634143,Positive
5277,410310393220607,Positive
5278,410365346994142,Positive
5279,410375697435170,Positive
5280,410395598038634,Positive
5281,410738900399846,Positive
5282,4107680332962,Negative
5283,410825226047741,Negative
5284,411076785813893,Positive
5285,411483366859187,Negative
5286,411814449468596,Negative
5287,411853434081069,Positive
